datetime,price
2016-12-09,770.028125
2016-12-10,773.40125
2016-12-11,768.303125
2016-12-12,777.006875
2016-12-13,778.4935
2016-12-14,774.897
2016-12-15,776.75215
2016-12-16,781.5683750000001
2016-12-17,788.7055
2016-12-18,788.40575
2016-12-19,789.524125
2016-12-20,793.0901375
2016-12-21,824.2189375
2016-12-22,860.599875
2016-12-23,901.3182375
2016-12-24,891.6126125
2016-12-25,886.9003749999999
2016-12-26,897.335375
2016-12-27,930.376
2016-12-28,967.480375
2016-12-29,963.381625
2016-12-30,952.156375
2016-12-31,959.879875
2017-01-01,997.729875
2017-01-02,1015.9771125
2017-01-03,1023.141875
2017-01-04,1126.7633375
2017-01-05,994.674875
2017-01-06,883.099175
2017-01-07,896.830375
2017-01-08,908.1490375
2017-01-09,894.18025
2017-01-10,906.0569142857142
2017-01-11,785.2237375
2017-01-12,803.372375
2017-01-13,826.2956625
2017-01-14,817.912875
2017-01-15,822.2076
2017-01-16,830.505125
2017-01-17,903.84575
2017-01-18,874.9949625
2017-01-19,895.798875
2017-01-20,893.6210875
2017-01-21,920.4479
2017-01-22,918.603625
2017-01-23,922.0736125
2017-01-24,890.320225
2017-01-25,893.045625
2017-01-26,915.95625
2017-01-27,919.27975
2017-01-28,920.31225
2017-01-29,915.933
2017-01-30,921.1793250000001
2017-01-31,964.706075
2017-02-01,979.7038749999999
2017-02-02,1007.6137125
2017-02-03,1013.027
2017-02-04,1030.9994125
2017-02-05,1014.837725
2017-02-06,1024.01375
2017-02-07,1050.1100000000001
2017-02-08,1052.3766125
2017-02-09,976.1030000000001
2017-02-10,999.1034999999999
2017-02-11,1008.8466625
2017-02-12,1000.604625
2017-02-13,999.877375
2017-02-14,1011.78025
2017-02-15,1012.3259875
2017-02-16,1035.2081249999999
2017-02-17,1055.53685
2017-02-18,1056.6371374999999
2017-02-19,1052.7792857142856
2017-02-20,1084.7550125
2017-02-21,1123.7884285714285
2017-02-22,1123.2231875
2017-02-23,1172.01715
2017-02-24,1174.86625
2017-02-25,1150.6057142857142
2017-02-26,1175.0497500000001
2017-02-27,1190.75195
2017-02-28,1187.5652857142857
2017-03-01,1222.4994000000002
2017-03-02,1259.4108166666667
2017-03-03,1285.14
2017-03-04,1267.0272
2017-03-05,1270.9333
2017-03-06,1275.197375
2017-03-07,1238.4470000000001
2017-03-08,1157.3933
2017-03-09,1192.4691428571427
2017-03-10,1098.6171285714286
2017-03-11,1179.159875
2017-03-12,1227.494625
2017-03-13,1239.816225
2017-03-14,1245.3707857142856
2017-03-15,1257.399625
2017-03-16,1180.945657142857
2017-03-17,1091.1718875
2017-03-18,952.2323625
2017-03-19,1029.8008125000001
2017-03-20,1049.0844875
2017-03-21,1118.6300428571428
2017-03-22,1028.7268625
2017-03-23,1038.789
2017-03-24,941.9197142857143
2017-03-25,959.3400857142857
2017-03-26,956.7863125
2017-03-27,1037.2292499999999
2017-03-28,1046.127625
2017-03-29,1040.5755
2017-03-30,1037.90455
2017-03-31,1079.5493142857142
2017-04-01,1086.9295714285713
2017-04-02,1099.169125
2017-04-03,1141.813
2017-04-04,1141.6003625
2017-04-05,1133.0793142857142
2017-04-06,1196.3079375
2017-04-07,1190.45425
2017-04-08,1181.1498375
2017-04-09,1208.8005
2017-04-10,1207.744875
2017-04-11,1226.6170375
2017-04-12,1218.92205
2017-04-13,1180.0237125
2017-04-14,1185.2600571428572
2017-04-15,1184.8806714285713
2017-04-16,1186.9274125
2017-04-17,1205.634875
2017-04-18,1216.1867428571427
2017-04-19,1217.9300875
2017-04-20,1241.6863250000001
2017-04-21,1258.3614125
2017-04-22,1261.311225
2017-04-23,1257.9881125
2017-04-24,1262.902775
2017-04-25,1279.4146875000001
2017-04-26,1309.109875
2017-04-27,1345.3539125
2017-04-28,1331.2944285714286
2017-04-29,1334.9790375
2017-04-30,1353.0045
2017-05-01,1417.1728125
2017-05-02,1452.0762875
2017-05-03,1507.5768571428573
2017-05-04,1508.292125
2017-05-05,1533.3350714285714
2017-05-06,1560.4102
2017-05-07,1535.8684285714285
2017-05-08,1640.619225
2017-05-09,1721.2849714285715
2017-05-10,1762.88625
2017-05-11,1820.9905625
2017-05-12,1720.4785
2017-05-13,1771.9200125
2017-05-14,1776.3165
2017-05-15,1723.1269375
2017-05-16,1739.031975
2017-05-17,1807.4850625
2017-05-18,1899.0828875
2017-05-19,1961.5204875
2017-05-20,2052.9097875
2017-05-21,2046.5344625
2017-05-22,2090.6623125
2017-05-23,2287.7102875
2017-05-24,2379.1938333333333
2017-05-25,2387.2062857142855
2017-05-26,2211.976857142857
2017-05-27,2014.0529625
2017-05-28,2192.9808
2017-05-29,2275.9307
2017-05-30,2239.2053428571426
2017-05-31,2285.9339142857143
2017-06-01,2399.2426714285716
2017-06-02,2446.142414285714
2017-06-03,2525.7651584699997
2017-06-04,2516.173142857143
2017-06-05,2698.3138125
2017-06-06,2883.3136966371426
2017-06-07,2664.9208625
2017-06-08,2792.9991875
2017-06-09,2827.4913
2017-06-10,2845.3728571428574
2017-06-11,2961.8296124999997
2017-06-12,2657.6750625
2017-06-13,2748.185085714286
2017-06-14,2447.0415625
2017-06-15,2442.48025
2017-06-16,2464.9598142857144
2017-06-17,2665.927
2017-06-18,2507.389252144286
2017-06-19,2617.2102625
2017-06-20,2754.97825
2017-06-21,2671.04325
2017-06-22,2727.2880125
2017-06-23,2710.4122857142856
2017-06-24,2589.1648875
2017-06-25,2512.3662857142854
2017-06-26,2436.4510571428573
2017-06-27,2517.9031142857143
2017-06-28,2585.349185714286
2017-06-29,2544.414475
2017-06-30,2477.641375
2017-07-01,2434.0778625
2017-07-02,2501.191342857143
2017-07-03,2561.225428571429
2017-07-04,2599.7298375
2017-07-05,2619.1875030042856
2017-07-06,2609.96775
2017-07-07,2491.201214285714
2017-07-08,2562.1306624999997
2017-07-09,2536.2389375
2017-07-10,2366.1701428571428
2017-07-11,2369.8621285714285
2017-07-12,2385.7485714285717
2017-07-13,2354.7834166666667
2017-07-14,2190.947833333333
2017-07-15,2058.9955999999997
2017-07-16,1931.2143
2017-07-17,2176.6234875
2017-07-18,2320.12225
2017-07-19,2264.7657
2017-07-20,2898.1884166666664
2017-07-21,2682.1953625
2017-07-22,2807.609857142857
2017-07-23,2725.549716666667
2017-07-24,2751.821028571429
2017-07-25,2560.9979166666667
2017-07-26,2495.028585714286
2017-07-27,2647.625
2017-07-28,2781.636583333333
2017-07-29,2722.512785714286
2017-07-30,2745.955416666666
2017-07-31,2866.431666666667
2017-08-01,2710.4130666666665
2017-08-02,2693.6339833333336
2017-08-03,2794.117716666666
2017-08-04,2873.8510833333335
2017-08-05,3218.1150166666666
2017-08-06,3252.5625333333332
2017-08-07,3407.2268333333336
2017-08-08,3457.374333333333
2017-08-09,3357.326316666667
2017-08-10,3424.4042000000004
2017-08-11,3632.5066666666667
2017-08-12,3852.8029142857145
2017-08-13,4125.54802
2017-08-14,4282.992
2017-08-15,4217.028328571429
2017-08-16,4360.876871428572
2017-08-17,4328.725716666667
2017-08-18,4130.440066666667
2017-08-19,4222.662214285714
2017-08-20,4157.958033333333
2017-08-21,4043.722
2017-08-22,4082.180983333333
2017-08-23,4174.95
2017-08-24,4340.316716666667
2017-08-25,4363.05445
2017-08-26,4360.5133166666665
2017-08-27,4354.308333333333
2017-08-28,4391.673516666667
2017-08-29,4607.98545
2017-08-30,4594.98785
2017-08-31,4748.255
2017-09-01,4911.740016666667
2017-09-02,4580.387479999999
2017-09-03,4648.159983333334
2017-09-04,4344.0983166666665
2017-09-05,4488.72014
2017-09-06,4641.822016666666
2017-09-07,4654.6585000000005
2017-09-08,4310.750183333334
2017-09-09,4375.55952
2017-09-10,4329.955
2017-09-11,4248.090016666666
2017-09-12,4219.036616666667
2017-09-13,3961.2712666666666
2017-09-14,3319.6299999999997
2017-09-15,3774.2652833333336
2017-09-16,3763.62604
2017-09-17,3746.060783333333
2017-09-18,4093.316666666667
2017-09-19,3943.4133333333334
2017-09-20,3977.5616666666665
2017-09-21,3658.8981833333332
2017-09-22,3637.5025499999997
2017-09-23,3776.3869
2017-09-24,3703.0406500000004
2017-09-25,3942.5550000000003
2017-09-26,3910.3073833333333
2017-09-27,4202.554983333333
2017-09-28,4201.98905
2017-09-29,4193.574666666666
2017-09-30,4335.368316666667
2017-10-01,4360.722966666667
2017-10-02,4386.88375
2017-10-03,4293.3066
2017-10-04,4225.175
2017-10-05,4338.852
2017-10-06,4345.6033333333335
2017-10-07,4376.191666666667
2017-10-08,4602.280883333334
2017-10-09,4777.967816666666
2017-10-10,4782.28
2017-10-11,4819.485766666667
2017-10-12,5325.130683333333
2017-10-13,5563.806566666666
2017-10-14,5739.438733333333
2017-10-15,5647.311666666667
2017-10-16,5711.205866666667
2017-10-17,5603.71294
2017-10-18,5546.176100000001
2017-10-19,5727.6335
2017-10-20,5979.45984
2017-10-21,6020.371683333334
2017-10-22,5983.184550000001
2017-10-23,5876.079866666667
2017-10-24,5505.827766666666
2017-10-25,5669.622533333334
2017-10-26,5893.138416666666
2017-10-27,5772.504983333333
2017-10-28,5776.6969500000005
2017-10-29,6155.43402
2017-10-30,6105.87422
2017-10-31,6388.645166666666
2017-11-01,6665.306683333333
2017-11-02,7068.020100000001
2017-11-03,7197.72006
2017-11-04,7437.543316666666
2017-11-05,7377.012366666667
2017-11-06,6989.071666666667
2017-11-07,7092.127233333333
2017-11-08,7415.878250000001
2017-11-09,7158.03706
2017-11-10,6719.39785
2017-11-11,6362.851033333333
2017-11-12,5716.301583333334
2017-11-13,6550.227533333334
2017-11-14,6635.412633333333
2017-11-15,7301.42992
2017-11-16,7815.0307
2017-11-17,7786.884366666666
2017-11-18,7817.1403833333325
2017-11-19,8007.654066666667
2017-11-20,8255.596816666666
2017-11-21,8059.8
2017-11-22,8268.035
2017-11-23,8148.95
2017-11-24,8250.978333333334
2017-11-25,8707.407266666667
2017-11-26,9284.1438
2017-11-27,9718.29505
2017-11-28,9952.50882
2017-11-29,9879.328333333333
2017-11-30,10147.372
2017-12-01,10883.912
2017-12-02,11071.368333333332
2017-12-03,11332.622
2017-12-04,11584.83
2017-12-05,11878.433333333334
2017-12-06,13540.980000000001
2017-12-07,16501.971666666668
2017-12-08,16007.436666666666
